workflow	classifier	run_name	is_shuffled_control	replicate	spike_n_per_genome	total_spike_n	n_genomes	is_positive	is_negative	expected_target_labels	n_expected_species	threshold_mode	threshold_value	n_reported_taxa_detected	n_off_target_taxa_detected	n_expected_taxa_detected	n_expected_panel_labels_detected	matched_expected_labels_detected	reported_taxa	off_target_taxa	any_expected_detected	all_expected_detected	any_off_target_detected	any_taxa_detected	clean_positive_call	taxonomic_precision_observation
single_read	kraken	main_run	True	2	5000	5000	1	False	True		1	fixed	1	19	19	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum; Plasmodium yoelii	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium falciparum; Plasmodium falciparum 383.1; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum; Plasmodium yoelii	False	False	True	True	False	0.0
single_read	kraken	main_run	True	3	25	25	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	False	False	True	True	False	0.0
single_read	kraken	main_run	True	3	50	50	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	False	False	True	True	False	0.0
single_read	kraken	main_run	True	3	100	100	1	False	True		1	fixed	1	6	6	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	3	250	250	1	False	True		1	fixed	1	6	6	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium adleri (nom. inval.); Plasmodium praefalciparum (nom. ined.); Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium adleri (nom. inval.); Plasmodium praefalciparum (nom. ined.); Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	3	500	500	1	False	True		1	fixed	1	8	8	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium relictum; Plasmodium vinckei; Plasmodium vinckei petteri	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium relictum; Plasmodium vinckei; Plasmodium vinckei petteri	False	False	True	True	False	0.0
single_read	kraken	main_run	True	3	1000	1000	1	False	True		1	fixed	1	13	13	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	3	2500	2500	1	False	True		1	fixed	1	14	14	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium praefalciparum (nom. ined.); Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium praefalciparum (nom. ined.); Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	3	5000	5000	1	False	True		1	fixed	1	21	20	1	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi adami; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium praefalciparum (nom. ined.); Plasmodium relictum; Plasmodium vinckei; Plasmodium vivax; Plasmodium yoelii	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi adami; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium praefalciparum (nom. ined.); Plasmodium relictum; Plasmodium vinckei; Plasmodium yoelii	False	False	True	True	False	0.0
single_read	kraken	main_run	True	4	25	25	1	False	True		1	fixed	1	2	2	0	0		Plasmodium; Plasmodium (Vinckeia)	Plasmodium; Plasmodium (Vinckeia)	False	False	True	True	False	0.0
single_read	kraken	main_run	True	4	50	50	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Plasmodium); Plasmodium malariae	Plasmodium; Plasmodium (Plasmodium); Plasmodium malariae	False	False	True	True	False	0.0
single_read	kraken	main_run	True	4	100	100	1	False	True		1	fixed	1	4	4	0	0		Plasmodium; Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA	Plasmodium; Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA	False	False	True	True	False	0.0
single_read	kraken	main_run	True	4	250	250	1	False	True		1	fixed	1	6	6	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	4	500	500	1	False	True		1	fixed	1	10	10	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium malariae; Plasmodium relictum; Plasmodium vinckei; Plasmodium vinckei brucechwatti	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium malariae; Plasmodium relictum; Plasmodium vinckei; Plasmodium vinckei brucechwatti	False	False	True	True	False	0.0
single_read	kraken	main_run	True	4	1000	1000	1	False	True		1	fixed	1	8	8	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	4	2500	2500	1	False	True		1	fixed	1	12	11	1	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium reichenowi; Plasmodium relictum; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium reichenowi; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	4	5000	5000	1	False	True		1	fixed	1	18	17	1	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum; Plasmodium vinckei; Plasmodium vinckei brucechwatti; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum; Plasmodium vinckei; Plasmodium vinckei brucechwatti	False	False	True	True	False	0.0
single_read	kraken	main_run	True	5	25	25	1	False	True		1	fixed	1	1	1	0	0		Plasmodium	Plasmodium	False	False	True	True	False	0.0
single_read	kraken	main_run	True	5	50	50	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	False	False	True	True	False	0.0
single_read	kraken	main_run	True	5	100	100	1	False	True		1	fixed	1	7	7	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	5	250	250	1	False	True		1	fixed	1	8	8	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium gallinaceum; Plasmodium malariae; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium gallinaceum; Plasmodium malariae; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	5	500	500	1	False	True		1	fixed	1	11	10	1	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium malariae; Plasmodium relictum; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium malariae; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	5	1000	1000	1	False	True		1	fixed	1	14	14	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum; Plasmodium sp. DRC-Itaito	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum; Plasmodium sp. DRC-Itaito	False	False	True	True	False	0.0
single_read	kraken	main_run	True	5	2500	2500	1	False	True		1	fixed	1	17	16	1	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium falciparum 383.1; Plasmodium gallinaceum; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum; Plasmodium vivax; Plasmodium yoelii	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium falciparum 383.1; Plasmodium gallinaceum; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum; Plasmodium yoelii	False	False	True	True	False	0.0
single_read	kraken	main_run	True	5	5000	5000	1	False	True		1	fixed	1	17	17	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi adami; Plasmodium falciparum; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi adami; Plasmodium falciparum; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	6	5	5	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	False	False	True	True	False	0.0
single_read	kraken	main_run	True	6	25	25	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	False	False	True	True	False	0.0
single_read	kraken	main_run	True	6	50	50	1	False	True		1	fixed	1	1	1	0	0		Plasmodium	Plasmodium	False	False	True	True	False	0.0
single_read	kraken	main_run	True	6	250	250	1	False	True		1	fixed	1	10	9	1	0		Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium vivax	Plasmodium; Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium falciparum; Plasmodium falciparum 365.1	False	False	True	True	False	0.0
single_read	kraken	main_run	True	6	500	500	1	False	True		1	fixed	1	14	13	1	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum; Plasmodium vinckei; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum; Plasmodium vinckei	False	False	True	True	False	0.0
single_read	kraken	main_run	True	6	1000	1000	1	False	True		1	fixed	1	8	8	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium gonderi; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium gonderi; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	6	2500	2500	1	False	True		1	fixed	1	16	16	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium gallinaceum; Plasmodium malariae; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum; Plasmodium sp. DRC-Itaito	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium gallinaceum; Plasmodium malariae; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum; Plasmodium sp. DRC-Itaito	False	False	True	True	False	0.0
single_read	kraken	main_run	True	6	5000	5000	1	False	True		1	fixed	1	17	17	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium praefalciparum (nom. ined.); Plasmodium reichenowi; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium praefalciparum (nom. ined.); Plasmodium reichenowi; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	7	25	25	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	False	False	True	True	False	0.0
single_read	kraken	main_run	True	7	100	100	1	False	True		1	fixed	1	1	1	0	0		Plasmodium	Plasmodium	False	False	True	True	False	0.0
single_read	kraken	main_run	True	7	250	250	1	False	True		1	fixed	1	7	7	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium malariae; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium adleri (nom. inval.); Plasmodium malariae; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	7	500	500	1	False	True		1	fixed	1	9	9	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	7	1000	1000	1	False	True		1	fixed	1	9	9	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium malariae; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium malariae; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	7	2500	2500	1	False	True		1	fixed	1	14	14	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	7	5000	5000	1	False	True		1	fixed	1	20	19	1	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium praefalciparum (nom. ined.); Plasmodium reichenowi; Plasmodium relictum; Plasmodium vinckei; Plasmodium vinckei brucechwatti; Plasmodium vinckei petteri; Plasmodium vivax; Plasmodium yoelii	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium praefalciparum (nom. ined.); Plasmodium reichenowi; Plasmodium relictum; Plasmodium vinckei; Plasmodium vinckei brucechwatti; Plasmodium vinckei petteri; Plasmodium yoelii	False	False	True	True	False	0.0
single_read	kraken	main_run	True	8	25	25	1	False	True		1	fixed	1	3	2	1	0		Plasmodium; Plasmodium (Plasmodium); Plasmodium vivax	Plasmodium; Plasmodium (Plasmodium)	False	False	True	True	False	0.0
single_read	kraken	main_run	True	8	50	50	1	False	True		1	fixed	1	4	4	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Plasmodium); Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Plasmodium); Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	8	100	100	1	False	True		1	fixed	1	4	4	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	8	250	250	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	Plasmodium; Plasmodium (Laverania); Plasmodium adleri (nom. inval.)	False	False	True	True	False	0.0
single_read	kraken	main_run	True	8	500	500	1	False	True		1	fixed	1	9	9	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium gallinaceum; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	8	1000	1000	1	False	True		1	fixed	1	11	11	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium gallinaceum; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium gallinaceum; Plasmodium malariae; Plasmodium ovale; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	8	2500	2500	1	False	True		1	fixed	1	13	13	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium falciparum; Plasmodium gallinaceum; Plasmodium ovale; Plasmodium relictum; Plasmodium yoelii	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium chabaudi; Plasmodium chabaudi chabaudi; Plasmodium falciparum; Plasmodium gallinaceum; Plasmodium ovale; Plasmodium relictum; Plasmodium yoelii	False	False	True	True	False	0.0
single_read	kraken	main_run	True	8	5000	5000	1	False	True		1	fixed	1	18	17	1	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi adami; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum; Plasmodium vivax	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Laverania); Plasmodium (Plasmodium); Plasmodium (Vinckeia); Plasmodium adleri (nom. inval.); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium chabaudi; Plasmodium chabaudi adami; Plasmodium falciparum; Plasmodium falciparum 365.1; Plasmodium gonderi; Plasmodium malariae; Plasmodium ovale; Plasmodium reichenowi; Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	9	10	10	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	9	25	25	1	False	True		1	fixed	1	3	3	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium relictum	False	False	True	True	False	0.0
single_read	kraken	main_run	True	9	50	50	1	False	True		1	fixed	1	6	6	0	0		Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	Plasmodium; Plasmodium (Haemamoeba); Plasmodium (Vinckeia); Plasmodium berghei; Plasmodium berghei ANKA; Plasmodium relictum	False	False	True	True	False	0.0
